geohash7,total_events,brake_count,accel_count,avg_speed,avg_lat,avg_lon,unique_dates,unique_journeys
dpx2qq,4,4,0,49.965,42.265718500000006,-79.5193465,2,2
dr80vx,5,4,1,30.887999999999998,42.359916,-78.4985662,2,2
dr80qq,4,4,0,56.88,42.26682875,-78.46527725,1,1
dpxb7m,4,4,0,23.555,42.2642575,-78.95859899999999,1,1
dpx86u,4,4,0,41.785,42.2542955,-79.3250965,1,1
dr839p,4,4,0,28.835,42.490896500000005,-78.34853749999999,2,2
dr8hef,12,4,8,24.681666666666672,42.99157341666666,-78.57695691666667,7,7
dr80w7,10,4,6,46.230000000000004,42.29658719999999,-78.46557670000001,3,3
dr80hp,5,4,1,37.188,42.2287436,-78.56832299999999,5,5
dr841n,9,4,5,40.49666666666667,42.57246133333334,-78.69674933333334,5,5
dpxfgc,4,4,0,32.845,42.680683,-78.930447,1,1
dr81ng,4,4,0,11.5,42.3799475,-78.44248200000001,1,1
dpxbn3,4,4,0,47.535,42.1967985,-78.82033899999999,1,1
dr8p19,3,3,0,35.086666666666666,43.42593933333333,-78.68212399999999,1,1
dpxb71,3,3,0,35.4,42.240967,-78.968791,1,1
dpxcj9,3,3,0,25.49666666666667,42.3691,-78.855042,1,1
dr81xw,3,3,0,46.343333333333334,42.487417666666666,-78.411466,1,1
dprrpm,5,3,2,43.572,42.040668,-79.4787888,3,3
dr2rce,3,3,0,35.39333333333334,42.16446833333334,-78.33070366666666,2,2
dprqcv,3,3,0,33.72666666666667,41.998889999999996,-79.72591899999999,2,2
dpxbcz,3,3,0,26.549999999999997,42.35872366666667,-79.02274066666666,2,2
dpxc3b,3,3,0,28.796666666666667,42.410992666666665,-79.01847333333335,1,1
dprqyr,3,3,0,42.879999999999995,42.009127,-79.527992,1,1
dr8jn5,3,3,0,17.72,43.08350266666667,-78.48536166666666,1,1
dr802h,3,3,0,65.25,42.25354533333333,-78.73959366666666,1,1
dpx8bv,3,3,0,14.229999999999999,42.351752,-79.41023766666666,2,2
dpx859,5,3,2,70.306,42.196389599999996,-79.2951818,4,4
dprrz6,17,3,14,70.37529411764706,42.15740405882353,-79.47689958823531,7,9
dprzmh,4,3,1,45.53,42.0815595,-78.87211225,3,3
dr80pb,3,3,0,32.833333333333336,42.189612333333336,-78.40793366666666,2,2
dpx2yn,3,3,0,108.56333333333333,42.354133,-79.539633,2,2
dprzgx,7,3,4,52.82,42.183071285714284,-78.94351114285715,4,5
dpx8b1,5,3,2,48.866,42.3257492,-79.450702,3,3
dr80ph,4,3,1,26.89,42.212647499999996,-78.43779375,3,3
dr8391,4,3,1,30.5575,42.461000500000004,-78.34394475,3,3
dpx91r,7,3,4,43.12285714285714,42.40362257142857,-79.38901857142856,3,3
dprrmx,7,3,4,46.27428571428572,42.09688885714286,-79.55504828571429,2,3
dpx8sk,3,3,0,19.933333333333334,42.30200966666667,-79.25726333333333,1,1
dprzpm,3,3,0,30.203333333333333,42.04063166666666,-78.78198499999999,2,2
dpx8s9,3,3,0,56.28666666666667,42.282724,-79.248169,2,2
dpx841,4,3,1,43.222500000000004,42.19428525,-79.36213475,3,3
dr81dz,3,3,0,39.93333333333333,42.492314666666665,-78.62770566666667,1,1
dr2p4m,3,3,0,20.95,42.041387,-78.642301,2,2
dprxgj,3,3,0,24.496666666666666,42.175774999999994,-79.317375,1,1
dpx2jy,3,3,0,49.71333333333333,42.22569033333334,-79.54774733333333,1,1
dr81zb,6,3,3,52.54000000000001,42.49666216666667,-78.40871699999998,3,3
dprr3z,3,3,0,49.48,42.097822666666666,-79.72170266666666,2,3
dprr5u,4,3,1,51.455,42.035013,-79.62983125,3,3
dpx8mt,6,3,3,35.358333333333334,42.260933666666666,-79.20522716666666,3,4
dr80b2,10,3,7,52.932,42.3215146,-78.7331444,5,5
dprxsn,6,3,3,45.48,42.13487533333333,-79.276123,3,3
dpx3ne,3,3,0,55.31666666666666,42.38054133333333,-79.51111833333333,2,2
dr857h,3,3,0,9.466666666666667,42.78501266666667,-78.60770066666667,2,2
dr840m,4,3,1,45.907500000000006,42.570144500000005,-78.73854425,3,3
dprxdz,4,3,1,31.1025,42.14274025,-79.3310585,2,3
dpx8w2,3,3,0,42.093333333333334,42.27663166666667,-79.17380299999999,2,2
dpxgsu,3,3,0,23.916666666666668,42.825423,-78.88432066666667,1,1
dr81by,13,3,10,30.37076923076923,42.532006153846154,-78.71009415384616,4,5
dpxuhm,5,3,2,39.95,42.922609,-78.90461739999999,2,3
dr8jt6,3,3,0,62.120000000000005,43.16938166666666,-78.51507566666668,2,2
dr823v,6,3,3,29.525000000000002,42.2606995,-78.32064316666667,4,5
dpx85c,3,3,0,13.803333333333333,42.19611333333333,-79.28118633333332,2,2
dpx9xe,17,3,14,50.18352941176471,42.46886694117648,-79.11515370588234,8,8
dpxcb0,6,3,3,44.53,42.4986735,-79.09168299999999,3,3
dprrds,4,3,1,29.38,42.123959750000004,-79.68827225,3,3
dprrxx,10,3,7,55.562,42.140375500000005,-79.4750151,5,6
dpxbxw,3,3,0,21.16,42.31325666666667,-78.76336933333334,1,1
dr85uw,11,3,8,25.281818181818185,42.884522454545454,-78.55001645454544,7,8
dprrx6,7,3,4,79.5442857142857,42.111831571428574,-79.48093957142858,2,2
dpx2ry,10,3,7,30.461000000000002,42.265023,-79.4617081,4,6
dprxry,11,3,8,68.71636363636362,42.09364709090909,-79.10908009090909,5,7
dprzu3,3,3,0,51.77333333333333,42.15008566666666,-78.91368366666666,2,2
dr82br,4,3,1,35.3925,42.3579705,-78.3785345,3,3
dpx8q5,3,3,0,49.45666666666667,42.249616,-79.187538,3,3
dprzxx,3,3,0,78.71666666666668,42.14338033333333,-78.77045733333334,1,1
dprrrv,3,3,0,22.796666666666667,42.08813466666667,-79.463623,1,1
dpx2t0,3,3,0,38.92333333333333,42.280059666666666,-79.58405566666667,2,2
dpx3nu,5,3,2,79.11200000000001,42.38681699999999,-79.49989479999999,3,3
dprxpc,3,3,0,51.94333333333333,42.021684,-79.10646866666667,1,1
dr82bx,5,3,2,28.503999999999998,42.3600452,-78.3758852,3,3
dr2r8t,5,3,2,25.169999999999998,42.1321984,-78.3760026,2,2
dprxmu,3,3,0,18.76666666666667,42.08272433333334,-79.19651033333334,3,3
dpxuhq,35,3,32,50.76657142857143,42.92647525714286,-78.90434888571427,16,19
dprxgc,3,3,0,66.66000000000001,42.150467,-79.27788533333332,3,3
dpryyq,3,3,0,14.9,42.003050333333334,-78.81849666666666,2,2
dr2r8g,5,3,2,35.668,42.1205994,-78.358258,3,3
dprx5k,5,3,2,38.041999999999994,42.03445839999999,-79.310225,4,5
dr8088,3,3,0,19.333333333333332,42.27902,-78.724546,1,1
dpxb8n,3,3,0,43.31666666666666,42.30880366666667,-79.09103933333334,2,2
dr85jf,3,3,0,41.66,42.73002233333333,-78.48869833333333,2,3
dprr1u,3,3,0,40.98333333333333,42.038892000000004,-79.726214,2,2
dpxbq2,5,3,2,34.464,42.234264399999994,-78.82362839999999,3,4
dr84sz,3,3,0,29.373333333333335,42.66617566666667,-78.53440066666666,2,2
dprrq6,3,3,0,26.429999999999996,42.070573333333336,-79.52763866666668,1,1
dprxhp,3,3,0,67.23333333333333,42.05138133333333,-79.26651533333333,2,2
dpxbnw,3,3,0,29.546666666666667,42.221697666666664,-78.81350533333334,1,1
dpxcv8,9,3,6,26.33888888888889,42.49681266666666,-78.85570533333332,6,6
dpx85p,3,3,0,48.30666666666667,42.228255,-79.31781500000001,3,3
dr81q1,6,3,3,18.753333333333334,42.416937499999996,-78.47786083333334,5,5
dpxcxc,3,3,0,30.426666666666666,42.457952,-78.75053166666667,2,2
dprxx4,9,3,6,47.122222222222234,42.115086222222224,-79.14098722222222,3,3
dpx256,4,3,1,55.082499999999996,42.20172625,-79.65666949999999,2,2
dpxcvc,6,3,3,28.458333333333332,42.50290366666667,-78.844251,2,2
dpxb3r,45,3,42,27.904,42.27244846666667,-79.04563546666667,20,33
dr80s6,3,3,0,45.61333333333334,42.29010400000001,-78.55530566666667,3,3
dprrp6,3,3,0,44.89000000000001,42.028098,-79.47536733333332,1,1
dprqzt,3,3,0,52.77,41.999360333333335,-79.464289,2,2
dpxbhn,3,3,0,54.49,42.223952,-78.92358166666666,2,2
dpx2wm,3,3,0,35.70333333333333,42.307235666666664,-79.52761299999999,2,2
dr822f,3,3,0,111.15666666666668,42.24746833333333,-78.35682666666666,1,1
dprrex,3,3,0,30.863333333333333,42.140916000000004,-79.64090766666668,1,1
dr81vg,3,3,0,23.36,42.511813999999994,-78.49002133333333,2,2
dpxdum,4,3,1,26.69,42.701751,-79.262375,1,1
dr8jbn,12,3,9,56.520833333333336,43.23645725,-78.73913316666669,6,8
dr81bn,3,3,0,35.26666666666667,42.53029766666666,-78.74099766666667,2,2
dpx2hs,3,3,0,49.03333333333333,42.211033,-79.59912866666667,2,2
dpx81v,3,3,0,36.70666666666667,42.21681066666667,-79.37095633333333,1,1
dpx8m6,3,3,0,46.199999999999996,42.242999,-79.221265,3,3
dprru2,6,3,3,56.15,42.14670816666666,-79.615308,4,4
dpx83r,3,3,0,43.61333333333334,42.27290933333333,-79.39727799999999,2,2
dr2pyy,5,3,2,8.434000000000001,42.17887,-78.45042740000001,3,3
dprxws,9,3,6,42.83777777777778,42.125263999999994,-79.15768677777777,4,5
dpxve1,4,3,1,18.1525,43.164671,-78.96967525,3,3
dr81mw,8,3,5,39.745,42.44096825,-78.503884375,4,4
dr80hr,9,3,6,37.98111111111112,42.228492555555555,-78.55359933333334,2,2
dr80xf,3,3,0,26.86,42.28757233333334,-78.408124,2,2
dprzct,3,3,0,54.52333333333333,42.17515433333333,-79.02977766666667,1,2
dr2nfw,4,3,1,26.6525,42.005253999999994,-78.63277425000001,4,4
dpx86d,22,3,19,48.158181818181816,42.24749854545455,-79.34209786363637,6,6
dr8jw6,16,3,13,58.06687499999999,43.1672559375,-78.4712029375,5,6
dr81sv,12,3,9,28.712500000000002,42.48344099999999,-78.54058074999999,7,7
dr8j5c,13,3,10,46.81076923076924,43.075060384615384,-78.5818493846154,9,9
dpx23x,10,3,7,46.539,42.2738026,-79.7372192,3,3
dr85ex,6,3,3,21.271666666666665,42.842904999999995,-78.58835616666668,2,2
dpx92t,5,3,2,10.288,42.4386324,-79.421762,3,4
dpxcph,5,3,2,26.641999999999996,42.38539900000001,-78.7834182,3,3
dprxpt,3,3,0,26.80666666666667,42.03943133333333,-79.11714433333334,2,2
dpx9qs,3,3,0,25.06,42.43175866666667,-79.16380566666666,1,1
dpxb7q,3,3,0,33.23,42.26779566666667,-78.95859033333335,1,1
dr84w7,3,3,0,40.11333333333334,42.648058666666664,-78.46589433333334,1,1
dpx8re,3,3,0,39.919999999999995,42.249282666666666,-79.11294566666668,2,2
dprx4c,4,3,1,53.8125,42.01809299999999,-79.3215255,2,2
dr80eg,5,3,2,27.002,42.29232119999999,-78.5782408,2,2
dr2nyq,3,3,0,11.626666666666665,42.00558533333333,-78.47114699999999,1,1
dr813f,3,3,0,20.446666666666665,42.421394666666664,-78.67116033333333,2,2
dprrt9,3,3,0,30.916666666666668,42.109647333333335,-79.55422966666667,1,2
dr80zm,3,3,0,38.44,42.348443333333336,-78.421684,2,2
dpx2ph,3,3,0,51.423333333333325,42.210551,-79.48682933333333,1,1
dprz10,3,3,0,26.876666666666665,42.01522166666666,-79.05054200000001,2,2
dr84wq,4,3,1,51.505,42.663664,-78.4721105,2,2
dpx889,7,3,4,45.27285714285714,42.28372885714286,-79.42881885714284,3,3
dprr1p,3,3,0,41.74333333333333,42.050961666666666,-79.75394933333334,2,2
dprrvh,3,3,0,58.96666666666667,42.16879266666667,-79.57543433333333,2,2
dr81my,3,3,0,47.73,42.440248,-78.49381,2,2
dpx86h,3,3,0,37.14333333333334,42.25349933333333,-79.35521966666668,1,1
dr8h5j,8,3,5,14.985,42.922735624999994,-78.61087712499999,4,5
dpx9rg,5,3,2,42.791999999999994,42.4277038,-79.101866,3,3
dprx3j,3,3,0,53.00333333333333,42.08747733333333,-79.40321333333333,2,2
dr80cy,4,3,1,45.33,42.3545905,-78.66913600000001,3,3
dprygq,3,3,0,41.90333333333333,42.005766666666666,-78.948036,2,2
dprrev,7,3,4,44.35142857142857,42.12987357142857,-79.63031542857144,3,3
dr8hyr,8,3,5,29.976249999999997,43.063868,-78.47479625000001,5,5
dpxffb,3,3,0,68.88666666666667,42.67149733333334,-78.97226233333333,2,2
dpxbqc,6,3,3,52.55666666666667,42.24047033333333,-78.797465,3,4
dr8h3c,4,3,1,19.4075,42.94547525,-78.67254925,3,3
dprwuv,3,3,0,34.31666666666666,42.00012100000001,-79.234283,1,1
dpx8eh,3,3,0,58.919999999999995,42.297817,-79.31276100000001,1,2
dprz45,3,3,0,36.24333333333333,42.03094866666667,-79.002851,2,2
dr8j2x,7,3,4,46.901428571428575,43.149024999999995,-78.71737242857141,6,6
dpxdr2,6,3,3,18.191666666666666,42.58665233333334,-79.12747233333333,5,5
dpx9jx,3,3,0,26.11,42.40588533333334,-79.207133,2,2
dr80ve,3,3,0,45.35666666666666,42.34090333333333,-78.50607866666667,3,3
dr844j,13,3,10,27.23692307692308,42.56695915384615,-78.66182123076922,6,8
dr80j7,3,3,0,30.336666666666662,42.20912166666667,-78.51577766666666,2,2
dr80d5,3,3,0,45.900000000000006,42.29360533333333,-78.65121333333333,2,2
dpx8ue,4,3,1,37.235,42.340375,-79.25234999999999,3,3
dpxb6g,8,3,5,33.542500000000004,42.252163875,-78.977350375,4,4
dr844v,6,3,3,45.26,42.57090316666666,-78.6285795,4,4
dpx8d3,3,3,0,39.93666666666667,42.284118666666664,-79.353043,1,1
dprzhv,12,3,9,58.669999999999995,42.03980375,-78.89081591666667,3,3
dpxbef,6,3,3,23.38333333333333,42.287048000000006,-78.92897316666667,2,5
dprrn3,3,3,0,51.0,42.021072333333336,-79.527908,1,1
dpxbtp,3,3,0,23.676666666666666,42.317626,-78.87194566666666,2,2
dr810q,3,3,0,59.870000000000005,42.399577,-78.73022466666667,2,2
dr2r87,4,3,1,40.255,42.11843675,-78.382223,2,2
dr80fz,7,3,4,38.33428571428572,42.360845285714284,-78.625328,3,3
dpx937,3,3,0,97.44,42.42873133333333,-79.39289333333333,1,2
dprqur,3,3,0,17.883333333333336,42.01050333333333,-79.60751599999999,2,2
dpxb55,6,3,3,63.223333333333336,42.20485816666667,-78.96140316666667,2,2
dprxfs,3,3,0,39.75,42.16968266666667,-79.33255766666667,1,1
dprz5d,5,3,2,55.242000000000004,42.0233972,-78.939995,2,2
dr819p,18,3,15,132.61666666666667,42.49119305555556,-78.69670244444444,4,7
dpxbq4,5,3,2,27.01,42.2426306,-78.832994,3,3
dprz4c,3,3,0,55.93333333333334,42.02108533333333,-78.97863,2,2
dr8221,3,3,0,36.93333333333334,42.237905000000005,-78.394707,1,1
dpx9py,3,3,0,32.26666666666666,42.396491,-79.11007433333333,2,2
dr2rf5,3,3,0,13.066666666666668,42.16417466666666,-78.30983733333333,1,1
dr815v,15,3,12,33.544000000000004,42.39315840000001,-78.58430580000001,3,4
dprrq1,3,3,0,25.626666666666665,42.06137733333333,-79.53114866666667,2,2
dpxfkc,3,3,0,60.626666666666665,42.59257266666667,-78.88622033333333,2,2
dprze4,3,3,0,20.583333333333332,42.11534533333333,-78.95882933333334,1,1
dpxfwe,5,3,2,19.448,42.644098,-78.8072496,1,1
dprwyy,4,3,1,10.23,42.001382250000006,-79.1556035,1,1
dpx9tj,6,3,3,79.47833333333334,42.48087933333333,-79.22661716666666,3,3
dprxwx,3,3,0,109.56666666666666,42.138182333333326,-79.165374,2,2
dprxhz,5,3,2,42.589999999999996,42.0541588,-79.234575,4,4
dpx89u,7,3,4,38.029999999999994,42.30174,-79.36738685714285,3,3
dprx2q,3,3,0,18.676666666666666,42.092781,-79.43711366666666,1,1
dr80c5,3,3,0,10.213333333333333,42.33789466666667,-78.69681066666666,2,2
dpx266,3,3,0,26.546666666666667,42.243964,-79.69598133333334,2,2
dr8htj,3,3,0,6.336666666666666,43.00976566666666,-78.52629633333333,2,2
dr8ht4,49,3,46,53.25000000000001,42.99373906122451,-78.52907285714289,6,8
dpx8xm,4,3,1,30.02,42.305855,-79.13004674999999,3,3
dpx9sn,5,3,2,70.872,42.486843,-79.273054,4,4
dpxf10,8,3,5,29.442500000000003,42.541577875,-79.048688,4,4
dprzuh,18,3,15,38.30944444444444,42.16775011111111,-78.92219777777777,9,10
dr81sb,8,3,5,62.0125,42.45477725,-78.53413187499999,3,4
dr83c9,8,3,5,58.653749999999995,42.505245,-78.328846125,3,4
dr2pwd,4,3,1,31.415000000000003,42.1141235,-78.45632725,2,2
dpxb5m,3,3,0,22.096666666666664,42.21616366666667,-78.95351666666666,2,2
dprxh8,13,3,10,37.38769230769231,42.0159336923077,-79.24868438461537,4,5
dpx2jw,4,3,1,49.765,42.22186075,-79.55492124999999,4,4
dr80g1,3,3,0,57.06666666666666,42.325396,-78.60866066666667,2,2
dr80eh,3,3,0,47.96666666666666,42.29858166666667,-78.61461366666667,3,3
dprzdp,3,3,0,64.75666666666666,42.140145999999994,-79.00927766666668,2,2
dr2py2,3,3,0,18.2,42.144606333333336,-78.47246033333334,1,1
dr2pty,3,3,0,17.549999999999997,42.137765333333334,-78.49513266666666,1,1
dpxbgd,3,3,0,38.23333333333333,42.331253,-78.93688966666667,1,1
dpx9xt,5,3,2,42.714,42.479600000000005,-79.1162448,3,3
dr84qk,3,3,0,30.930000000000003,42.60514933333334,-78.465864,2,2
dprr7k,3,3,0,25.180000000000003,42.081112,-79.65964033333333,1,1
dprxh4,4,3,1,71.41499999999999,42.023305,-79.27683825,2,2
dr84g7,6,3,3,42.45,42.69094816666666,-78.59966666666666,2,2
dpxfkh,5,3,2,36.13,42.610308,-78.9166854,2,2
dpxfxu,7,3,4,22.52285714285714,42.65143285714286,-78.75160014285714,3,3
dr2p0d,5,3,2,28.55,42.023953399999996,-78.7204772,1,1
dpx9wh,3,3,0,7.506666666666667,42.47493733333334,-79.18217733333334,2,2
dr84q4,3,3,0,27.61,42.599455666666664,-78.47543333333333,3,3
dpxfvv,3,3,0,22.27333333333333,42.70215866666667,-78.841957,2,2
dr818q,7,3,4,58.212857142857146,42.48501785714286,-78.72892314285714,4,4
dr846k,3,3,0,27.22,42.608431333333336,-78.647372,2,2
dr85g4,10,3,7,13.369,42.861085200000005,-78.60890579999999,6,8
dprrfh,3,3,0,46.336666666666666,42.169773,-79.71555833333333,1,1
dr8115,3,3,0,24.963333333333335,42.38083166666667,-78.69882233333334,1,1
dr8hmw,3,3,0,37.03,42.971443,-78.49794766666666,2,2
dprzvf,8,3,5,27.685000000000002,42.159193875,-78.842771375,6,7
dpx9ng,3,3,0,30.99,42.380764,-79.15630599999999,1,1
dpxccg,11,3,8,30.122727272727275,42.51313627272727,-79.01795690909091,6,6
dpx2s4,8,3,5,32.768750000000004,42.291258,-79.62246437499999,6,6
dr2pzk,3,3,0,40.29666666666667,42.169806333333334,-78.42697666666668,2,2
dprzuv,6,3,3,29.709999999999997,42.17203466666667,-78.89074583333333,2,3
dprrtd,3,3,0,36.953333333333326,42.11255933333333,-79.55290233333334,2,2
dpx3n2,4,3,1,27.61,42.36837975,-79.52775025,3,3
dprxys,3,3,0,61.86666666666667,42.169173666666666,-79.16305666666666,1,1
dr8053,3,3,0,52.370000000000005,42.193559,-78.60680166666667,1,1
dpxbvy,4,3,1,62.4675,42.3563415,-78.84067350000001,3,3
dpxyhf,5,3,2,19.82,43.2573786,-78.89231,3,3
dpxf63,3,3,0,32.97666666666667,42.588528,-78.99716699999999,3,3
dprx4f,3,3,0,37.03666666666667,42.027272333333336,-79.33177466666667,1,1
dpx82h,6,3,3,64.86666666666666,42.25754983333333,-79.44236266666667,2,2
dpx9fb,13,3,10,39.59538461538462,42.49543815384615,-79.32230723076921,5,6
dpx99b,6,3,3,69.50333333333333,42.45258466666667,-79.37016166666668,3,3
dr2phk,3,3,0,18.773333333333337,42.03837866666667,-78.553655,2,2
dprr5d,3,3,0,35.20333333333333,42.024807,-79.64486933333333,2,2
dr8n17,11,3,8,18.25181818181818,43.25970436363636,-78.69333945454545,8,9
dpxct8,3,3,0,21.209999999999997,42.45303233333333,-78.856888,2,2
dpxcn1,3,3,0,73.48333333333333,42.36936566666667,-78.82852233333334,1,1
dpxgv1,3,3,0,9.543333333333335,42.855582999999996,-78.87287366666666,3,3
dprz0t,3,3,0,67.03333333333335,42.044564666666666,-79.07821666666666,1,1
dr847k,5,3,2,36.762,42.608866,-78.6041186,3,3
dpxcrd,3,3,0,76.91333333333334,42.422251333333335,-78.76852933333333,2,2
dpxbp1,3,3,0,81.46666666666667,42.197403333333334,-78.783233,1,1
dpx27b,3,3,0,56.370000000000005,42.234994,-79.63674400000001,2,2
dpxuf2,7,3,4,21.004285714285718,43.02492314285714,-78.99666071428571,4,4
dprzue,7,3,4,47.56714285714286,42.16174485714286,-78.89395471428573,2,2
dpxcnt,3,3,0,60.75666666666666,42.390755000000006,-78.81299866666666,1,1
dpx2es,5,3,2,81.34200000000001,42.3022162,-79.6491682,3,3
dpxff8,5,3,2,25.328,42.675057800000005,-78.9853822,3,3
dr81sm,6,3,3,40.285000000000004,42.48328416666667,-78.55625416666668,3,3
dprygr,4,3,1,34.7125,42.00770850000001,-78.94795049999999,2,2
dprz1t,3,3,0,33.056666666666665,42.041226333333334,-79.02871966666666,1,2
dr80z4,3,3,0,23.173333333333332,42.331175333333334,-78.44215366666667,1,1
dr826p,3,3,0,52.60999999999999,42.27362166666666,-78.30910533333333,2,2
dr84qd,5,3,2,31.534000000000002,42.5958214,-78.46431720000001,3,3
dr2phm,3,3,0,31.22666666666667,42.044122,-78.559377,2,2
dr8jff,8,3,5,48.4725,43.212842,-78.626198,3,3
dr8jet,8,3,5,55.5025,43.18401312499999,-78.5894775,3,4
dprrsc,5,3,2,51.68399999999999,42.108561800000004,-79.5868882,2,3
dprr7e,3,3,0,12.87,42.074650999999996,-79.64122033333332,1,1
dr81nk,3,3,0,64.33999999999999,42.385368,-78.47522966666666,2,2
dprygw,3,3,0,46.126666666666665,42.00373733333333,-78.94614433333334,2,2
dpxb0m,3,3,0,53.10999999999999,42.216820000000006,-79.08269,3,3
dprz3b,4,3,1,44.894999999999996,42.057385499999995,-79.01982125,2,2
dr80wk,3,3,0,9.743333333333334,42.299836666666664,-78.46672866666667,2,2
dpx2xj,3,3,0,36.596666666666664,42.30344466666667,-79.49294033333332,2,2
dr81vc,4,3,1,23.6725,42.50441025,-78.48801025,2,2
dprzj7,4,3,1,24.82,42.0329075,-78.86256025,4,4
dr8199,3,3,0,34.199999999999996,42.45794333333333,-78.67547366666666,2,2
dr847v,4,3,1,24.799999999999997,42.6155165,-78.58086574999999,1,1
dr81zh,6,3,3,63.76166666666666,42.51901466666666,-78.43277216666667,3,3
dr8543,6,3,3,34.60666666666667,42.72566683333334,-78.65094783333332,4,4
dprx8u,7,3,4,27.41142857142857,42.12375257142857,-79.41195242857144,2,3
dpxbge,4,3,1,54.879999999999995,42.33723075,-78.94624125,2,2
dprrr9,5,3,2,28.427999999999997,42.0639224,-79.472026,3,3
dpxy5s,8,3,5,39.415,43.26531525,-78.938171375,3,3
dpxbkg,6,3,3,44.356666666666676,42.250941166666664,-78.89077883333333,2,2
dpxc8u,3,3,0,70.48,42.47724933333333,-79.061043,1,1
dpx8jh,3,3,0,61.96333333333333,42.214109,-79.22280166666667,2,2
dpxbgc,4,3,1,67.7675,42.32670775,-78.93043525,1,1
dr8231,3,3,0,45.160000000000004,42.239578333333334,-78.34560433333333,2,2
dpx8wc,3,3,0,29.51666666666667,42.28409966666666,-79.146497,1,1
dpx2k6,3,3,0,44.29,42.24366,-79.60750566666667,2,2
dpxvpx,14,3,11,42.39999999999999,43.10608071428572,-78.76600492857142,6,6
dr845s,3,3,0,31.53,42.56531533333334,-78.58697233333334,2,2
dpx9yk,3,3,0,29.099999999999998,42.51938533333333,-79.17303733333333,1,1
dr81ew,3,3,0,32.61666666666667,42.487549,-78.589165,2,2
dpx2yu,3,3,0,28.533333333333335,42.345612,-79.501025,1,1
dr80qk,3,3,0,27.96666666666667,42.25661733333333,-78.46838633333333,3,3
dprxvz,3,3,0,61.76333333333333,42.185748999999994,-79.189552,2,2
dr851m,3,3,0,17.69,42.74477033333333,-78.69411966666667,1,1
dr81y6,3,3,0,28.28,42.50877233333333,-78.465088,2,2
dr2p0n,4,3,1,9.16,42.045199249999996,-78.7399405,2,2
dr845v,3,3,0,32.23,42.569313333333334,-78.58174666666666,2,2
dprzr8,3,3,0,30.679999999999996,42.05829766666667,-78.761899,2,2
dr80m2,3,3,0,45.916666666666664,42.233256,-78.51606266666667,2,2
dr81ph,3,3,0,45.586666666666666,42.38990533333333,-78.43681333333332,2,2
dr808d,6,3,3,33.13666666666666,42.29086183333333,-78.71943016666665,3,3
dpxcx4,4,3,1,33.94,42.46304975,-78.79042075,3,3
dpx2pd,3,3,0,39.51333333333333,42.203102,-79.46433533333334,3,3
dr85dp,3,3,0,10.426666666666666,42.843787,-78.65149666666667,1,2
dpxcqf,5,3,2,55.622,42.421335,-78.7986986,4,4
dpx9wv,3,3,0,60.15,42.48276666666666,-79.15609766666667,1,1
dpxf05,3,3,0,106.25666666666666,42.557794,-79.10014866666667,2,2
dprr1f,3,3,0,56.826666666666675,42.02775566666667,-79.72411133333333,2,2
dr8nmb,3,3,0,18.686666666666667,43.288951999999995,-78.48904633333332,2,2
dpxfzx,3,3,0,12.706666666666669,42.711710333333336,-78.76390166666665,2,2
dr817h,4,3,1,30.617500000000007,42.43029225,-78.6141455,3,3
dprrzf,3,3,0,95.69666666666666,42.15525066666667,-79.45385766666668,2,2
dpxfp9,5,3,2,31.130000000000006,42.5456602,-78.76371300000001,3,3
dpx846,3,3,0,64.93666666666667,42.19911966666667,-79.35395833333334,1,1
dprru7,3,3,0,36.026666666666664,42.165007333333335,-79.61479966666667,1,1
dpxgvc,6,3,3,21.455,42.85623983333334,-78.839873,4,5
dpxfdj,3,3,0,33.68666666666667,42.659231999999996,-79.00420166666667,2,2
dr8jfx,15,3,12,23.716,43.24033806666666,-78.63595626666667,8,9
dprzjs,9,3,6,26.257777777777775,42.03418566666667,-78.85551555555556,5,6
dr2p7x,3,3,0,69.65666666666667,42.09420033333333,-78.59180733333334,2,2
dprry3,6,3,3,57.423333333333325,42.150477,-79.52668783333333,3,3
dprrsj,5,3,2,45.42200000000001,42.1316314,-79.61809659999999,2,2
dpxy5k,5,3,2,36.898,43.264876,-78.9531342,3,3
dpx97d,7,3,4,41.31571428571429,42.42187742857143,-79.29395171428571,3,4
dpxb3s,15,3,12,53.604,42.25731466666668,-79.03109120000002,6,6
dprrm0,4,3,1,73.79499999999999,42.058092,-79.576439,3,3
dprrc5,3,3,0,31.666666666666668,42.162764333333335,-79.75763433333333,1,1
dpx8np,6,3,3,52.10833333333333,42.227932333333335,-79.18618666666667,3,3
